timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1753561768406,00;5;POST create character;201;Created;Nataliia 1-43;text;TRUE;;279;224;1;1;http://localhost:3001/character;5;0;2
1753561768412,00;1;PUT change character;200;OK;Nataliia 1-43;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768414,00;1;Delete character;200;OK;Nataliia 1-43;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768417,00;1;GET characters;200;OK;Nataliia 1-44;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768418,00;1;GET character ID;200;OK;Nataliia 1-44;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768420,00;2;POST create character;201;Created;Nataliia 1-44;text;TRUE;;279;224;2;2;http://localhost:3001/character;2;0;1
1753561768422,00;1;GET characters;200;OK;Nataliia 1-45;text;TRUE;;1057;0;2;2;http://localhost:3001/characters;1;0;0
1753561768423,00;2;PUT change character;200;OK;Nataliia 1-44;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768423,00;3;GET character ID;200;OK;Nataliia 1-45;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;3;0;0
1753561768426,00;1;Delete character;200;OK;Nataliia 1-44;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768427,00;2;POST create character;201;Created;Nataliia 1-45;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768430,00;2;PUT change character;200;OK;Nataliia 1-45;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768431,00;1;GET characters;200;OK;Nataliia 1-46;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768432,00;1;Delete character;200;OK;Nataliia 1-45;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768433,00;1;GET character ID;200;OK;Nataliia 1-46;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768435,00;3;POST create character;201;Created;Nataliia 1-46;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768439,00;2;PUT change character;200;OK;Nataliia 1-46;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768441,00;2;Delete character;200;OK;Nataliia 1-46;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768441,00;3;GET characters;200;OK;Nataliia 1-47;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;3;0;0
1753561768444,00;2;GET character ID;200;OK;Nataliia 1-47;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768447,00;2;POST create character;201;Created;Nataliia 1-47;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768450,00;1;PUT change character;200;OK;Nataliia 1-47;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;1;0;0
1753561768451,00;1;GET characters;200;OK;Nataliia 1-48;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768452,00;1;Delete character;200;OK;Nataliia 1-47;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768452,00;2;GET character ID;200;OK;Nataliia 1-48;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768455,00;3;POST create character;201;Created;Nataliia 1-48;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768465,00;2;GET characters;200;OK;Nataliia 1-49;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;2;0;0
1753561768459,00;1;PUT change character;200;OK;Nataliia 1-48;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768468,00;1;GET character ID;200;OK;Nataliia 1-49;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;1;0;0
1753561768468,00;2;Delete character;200;OK;Nataliia 1-48;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768470,00;1;GET characters;200;OK;Nataliia 1-50;text;TRUE;;1017;0;2;2;http://localhost:3001/characters;1;0;0
1753561768470,00;4;POST create character;201;Created;Nataliia 1-49;text;TRUE;;279;224;2;2;http://localhost:3001/character;4;0;1
1753561768472,00;3;GET character ID;200;OK;Nataliia 1-50;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;3;0;0
1753561768474,00;2;PUT change character;200;OK;Nataliia 1-49;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768475,00;3;POST create character;201;Created;Nataliia 1-50;text;TRUE;;279;224;2;2;http://localhost:3001/character;3;0;1
1753561768477,00;2;Delete character;200;OK;Nataliia 1-49;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768478,00;2;PUT change character;200;OK;Nataliia 1-50;text;TRUE;;270;222;2;2;http://localhost:3001/character/23;2;0;0
1753561768479,00;2;GET characters;200;OK;Nataliia 1-51;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;2;0;0
1753561768480,00;2;Delete character;200;OK;Nataliia 1-50;text;TRUE;;293;225;2;2;http://localhost:3001/character/23;2;0;0
1753561768481,00;2;GET character ID;200;OK;Nataliia 1-51;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768483,00;3;POST create character;201;Created;Nataliia 1-51;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;2
1753561768486,00;2;PUT change character;200;OK;Nataliia 1-51;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768488,00;3;Delete character;200;OK;Nataliia 1-51;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;3;0;0
1753561768491,00;2;GET characters;200;OK;Nataliia 1-52;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768493,00;1;GET character ID;200;OK;Nataliia 1-52;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768495,00;2;POST create character;201;Created;Nataliia 1-52;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768497,00;2;PUT change character;200;OK;Nataliia 1-52;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768499,00;1;Delete character;200;OK;Nataliia 1-52;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768500,00;2;GET characters;200;OK;Nataliia 1-53;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768502,00;1;GET character ID;200;OK;Nataliia 1-53;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768504,00;3;POST create character;201;Created;Nataliia 1-53;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768507,00;2;PUT change character;200;OK;Nataliia 1-53;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768510,00;1;Delete character;200;OK;Nataliia 1-53;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768513,00;1;GET characters;200;OK;Nataliia 1-54;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768514,00;1;GET character ID;200;OK;Nataliia 1-54;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768516,00;3;POST create character;201;Created;Nataliia 1-54;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768520,00;2;PUT change character;200;OK;Nataliia 1-54;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;1;0;0
1753561768521,00;1;GET characters;200;OK;Nataliia 1-55;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768522,00;4;Delete character;200;OK;Nataliia 1-54;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;3;0;0
1753561768523,00;3;GET character ID;200;OK;Nataliia 1-55;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;3;0;0
1753561768527,00;3;POST create character;201;Created;Nataliia 1-55;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768530,00;2;PUT change character;200;OK;Nataliia 1-55;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768530,00;2;GET characters;200;OK;Nataliia 1-56;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;2;0;0
1753561768532,00;2;Delete character;200;OK;Nataliia 1-55;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768533,00;1;GET character ID;200;OK;Nataliia 1-56;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768535,00;3;POST create character;201;Created;Nataliia 1-56;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768539,00;2;PUT change character;200;OK;Nataliia 1-56;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768540,00;1;GET characters;200;OK;Nataliia 1-57;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768541,00;2;Delete character;200;OK;Nataliia 1-56;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768542,00;1;GET character ID;200;OK;Nataliia 1-57;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;1;0;0
1753561768544,00;3;POST create character;201;Created;Nataliia 1-57;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768547,00;2;PUT change character;200;OK;Nataliia 1-57;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768550,00;1;Delete character;200;OK;Nataliia 1-57;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768551,00;1;GET characters;200;OK;Nataliia 1-58;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768552,00;2;GET character ID;200;OK;Nataliia 1-58;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768554,00;3;POST create character;201;Created;Nataliia 1-58;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;2
1753561768557,00;3;PUT change character;200;OK;Nataliia 1-58;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;3;0;0
1753561768560,00;1;Delete character;200;OK;Nataliia 1-58;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768561,00;1;GET characters;200;OK;Nataliia 1-59;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768562,00;1;GET character ID;200;OK;Nataliia 1-59;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768564,00;3;POST create character;201;Created;Nataliia 1-59;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768568,00;1;PUT change character;200;OK;Nataliia 1-59;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;1;0;0
1753561768569,00;1;GET characters;200;OK;Nataliia 1-60;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768570,00;1;Delete character;200;OK;Nataliia 1-59;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768570,00;2;GET character ID;200;OK;Nataliia 1-60;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768573,00;3;POST create character;201;Created;Nataliia 1-60;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768576,00;2;PUT change character;200;OK;Nataliia 1-60;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768578,00;1;GET characters;200;OK;Nataliia 1-61;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768578,00;3;Delete character;200;OK;Nataliia 1-60;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;3;0;0
1753561768579,00;3;GET character ID;200;OK;Nataliia 1-61;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;3;0;0
1753561768582,00;3;POST create character;201;Created;Nataliia 1-61;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768585,00;1;PUT change character;200;OK;Nataliia 1-61;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768587,00;1;Delete character;200;OK;Nataliia 1-61;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768589,00;2;GET characters;200;OK;Nataliia 1-62;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768592,00;1;GET character ID;200;OK;Nataliia 1-62;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768594,00;3;POST create character;201;Created;Nataliia 1-62;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768597,00;1;PUT change character;200;OK;Nataliia 1-62;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768599,00;1;Delete character;200;OK;Nataliia 1-62;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768600,00;1;GET characters;200;OK;Nataliia 1-63;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768602,00;1;GET character ID;200;OK;Nataliia 1-63;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;0;0;0
1753561768603,00;2;POST create character;201;Created;Nataliia 1-63;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768606,00;1;PUT change character;200;OK;Nataliia 1-63;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768608,00;1;Delete character;200;OK;Nataliia 1-63;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768609,00;1;GET characters;200;OK;Nataliia 1-64;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768610,00;2;GET character ID;200;OK;Nataliia 1-64;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768613,00;2;POST create character;201;Created;Nataliia 1-64;text;TRUE;;279;224;2;2;http://localhost:3001/character;2;0;1
1753561768616,00;1;GET characters;200;OK;Nataliia 1-65;text;TRUE;;1057;0;2;2;http://localhost:3001/characters;1;0;0
1753561768616,00;2;PUT change character;200;OK;Nataliia 1-64;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768617,00;2;GET character ID;200;OK;Nataliia 1-65;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;2;0;0
1753561768619,00;1;Delete character;200;OK;Nataliia 1-64;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768620,00;2;POST create character;201;Created;Nataliia 1-65;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768623,00;1;PUT change character;200;OK;Nataliia 1-65;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768625,00;2;Delete character;200;OK;Nataliia 1-65;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768628,00;1;GET characters;200;OK;Nataliia 1-66;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768629,00;1;GET character ID;200;OK;Nataliia 1-66;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768631,00;3;POST create character;201;Created;Nataliia 1-66;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768634,00;2;PUT change character;200;OK;Nataliia 1-66;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768636,00;1;GET characters;200;OK;Nataliia 1-67;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768636,00;1;Delete character;200;OK;Nataliia 1-66;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768637,00;1;GET character ID;200;OK;Nataliia 1-67;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;1;0;0
1753561768638,00;4;POST create character;201;Created;Nataliia 1-67;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;2
1753561768642,00;2;PUT change character;200;OK;Nataliia 1-67;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768644,00;2;Delete character;200;OK;Nataliia 1-67;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;2;0;0
1753561768647,00;1;GET characters;200;OK;Nataliia 1-68;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768648,00;1;GET character ID;200;OK;Nataliia 1-68;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768649,00;3;POST create character;201;Created;Nataliia 1-68;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;2
1753561768652,00;2;PUT change character;200;OK;Nataliia 1-68;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768654,00;1;Delete character;200;OK;Nataliia 1-68;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768656,00;2;GET characters;200;OK;Nataliia 1-69;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768658,00;2;GET character ID;200;OK;Nataliia 1-69;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768661,00;2;POST create character;201;Created;Nataliia 1-69;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768664,00;1;PUT change character;200;OK;Nataliia 1-69;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;1;0;0
1753561768664,00;1;GET characters;200;OK;Nataliia 1-70;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768665,00;2;Delete character;200;OK;Nataliia 1-69;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768666,00;1;GET character ID;200;OK;Nataliia 1-70;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;1;0;0
1753561768668,00;3;POST create character;201;Created;Nataliia 1-70;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768672,00;1;PUT change character;200;OK;Nataliia 1-70;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768674,00;2;Delete character;200;OK;Nataliia 1-70;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768674,00;2;GET characters;200;OK;Nataliia 1-71;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768676,00;2;GET character ID;200;OK;Nataliia 1-71;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768679,00;3;POST create character;201;Created;Nataliia 1-71;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768682,00;2;PUT change character;200;OK;Nataliia 1-71;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768684,00;1;Delete character;200;OK;Nataliia 1-71;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768687,00;2;GET characters;200;OK;Nataliia 1-72;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768689,00;2;GET character ID;200;OK;Nataliia 1-72;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768692,00;3;POST create character;201;Created;Nataliia 1-72;text;TRUE;;279;224;2;2;http://localhost:3001/character;3;0;1
1753561768695,00;1;GET characters;200;OK;Nataliia 1-73;text;TRUE;;1057;0;2;2;http://localhost:3001/characters;1;0;0
1753561768695,00;2;PUT change character;200;OK;Nataliia 1-72;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768696,00;1;GET character ID;200;OK;Nataliia 1-73;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;1;0;0
1753561768697,00;1;Delete character;200;OK;Nataliia 1-72;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768698,00;2;POST create character;201;Created;Nataliia 1-73;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768700,00;2;PUT change character;200;OK;Nataliia 1-73;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768703,00;2;Delete character;200;OK;Nataliia 1-73;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768705,00;1;GET characters;200;OK;Nataliia 1-74;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768707,00;1;GET character ID;200;OK;Nataliia 1-74;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768709,00;3;POST create character;201;Created;Nataliia 1-74;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;2
1753561768713,00;2;PUT change character;200;OK;Nataliia 1-74;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768714,00;1;GET characters;200;OK;Nataliia 1-75;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768715,00;1;Delete character;200;OK;Nataliia 1-74;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768715,00;2;GET character ID;200;OK;Nataliia 1-75;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768718,00;3;POST create character;201;Created;Nataliia 1-75;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768721,00;2;PUT change character;200;OK;Nataliia 1-75;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768724,00;2;Delete character;200;OK;Nataliia 1-75;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768724,00;3;GET characters;200;OK;Nataliia 1-76;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;3;0;0
1753561768727,00;1;GET character ID;200;OK;Nataliia 1-76;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768729,00;2;POST create character;201;Created;Nataliia 1-76;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768732,00;2;PUT change character;200;OK;Nataliia 1-76;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768733,00;1;GET characters;200;OK;Nataliia 1-77;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768734,00;2;Delete character;200;OK;Nataliia 1-76;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768735,00;2;GET character ID;200;OK;Nataliia 1-77;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768738,00;3;POST create character;201;Created;Nataliia 1-77;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768741,00;7;PUT change character;200;OK;Nataliia 1-77;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;7;0;0
1753561768748,00;2;GET characters;200;OK;Nataliia 1-78;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;2;0;0
1753561768749,00;2;Delete character;200;OK;Nataliia 1-77;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768750,00;2;GET character ID;200;OK;Nataliia 1-78;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768752,00;1;GET characters;200;OK;Nataliia 1-79;text;TRUE;;1017;0;2;2;http://localhost:3001/characters;1;0;0
1753561768753,00;1;GET character ID;200;OK;Nataliia 1-79;text;TRUE;;269;0;2;2;http://localhost:3001/character/1;1;0;0
1753561768752,00;4;POST create character;201;Created;Nataliia 1-78;text;TRUE;;279;224;2;2;http://localhost:3001/character;4;0;2
1753561768755,00;2;POST create character;201;Created;Nataliia 1-79;text;TRUE;;279;224;2;2;http://localhost:3001/character;2;0;1
1753561768756,00;2;PUT change character;200;OK;Nataliia 1-78;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;2;0;0
1753561768758,00;1;PUT change character;200;OK;Nataliia 1-79;text;TRUE;;270;222;2;2;http://localhost:3001/character/23;1;0;0
1753561768759,00;1;Delete character;200;OK;Nataliia 1-78;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;1;0;0
1753561768759,00;2;Delete character;200;OK;Nataliia 1-79;text;TRUE;;293;225;1;1;http://localhost:3001/character/23;2;0;0
1753561768762,00;1;GET characters;200;OK;Nataliia 1-80;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768763,00;1;GET character ID;200;OK;Nataliia 1-80;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768765,00;4;POST create character;201;Created;Nataliia 1-80;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768769,00;2;PUT change character;200;OK;Nataliia 1-80;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768771,00;2;Delete character;200;OK;Nataliia 1-80;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768773,00;2;GET characters;200;OK;Nataliia 1-81;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;2;0;0
1753561768775,00;1;GET character ID;200;OK;Nataliia 1-81;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768777,00;2;POST create character;201;Created;Nataliia 1-81;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768780,00;1;PUT change character;200;OK;Nataliia 1-81;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768781,00;2;Delete character;200;OK;Nataliia 1-81;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768783,00;1;GET characters;200;OK;Nataliia 1-82;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768784,00;1;GET character ID;200;OK;Nataliia 1-82;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768786,00;2;POST create character;201;Created;Nataliia 1-82;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768788,00;2;PUT change character;200;OK;Nataliia 1-82;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;2;0;0
1753561768790,00;1;Delete character;200;OK;Nataliia 1-82;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768792,00;1;GET characters;200;OK;Nataliia 1-83;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768793,00;1;GET character ID;200;OK;Nataliia 1-83;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768795,00;3;POST create character;201;Created;Nataliia 1-83;text;TRUE;;279;224;1;1;http://localhost:3001/character;3;0;1
1753561768799,00;1;PUT change character;200;OK;Nataliia 1-83;text;TRUE;;270;222;2;2;http://localhost:3001/character/22;1;0;0
1753561768800,00;1;GET characters;200;OK;Nataliia 1-84;text;TRUE;;1053;0;2;2;http://localhost:3001/characters;1;0;0
1753561768800,00;2;Delete character;200;OK;Nataliia 1-83;text;TRUE;;293;225;2;2;http://localhost:3001/character/22;2;0;0
1753561768801,00;1;GET character ID;200;OK;Nataliia 1-84;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;1;0;0
1753561768803,00;2;POST create character;201;Created;Nataliia 1-84;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768806,00;1;PUT change character;200;OK;Nataliia 1-84;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768807,00;2;Delete character;200;OK;Nataliia 1-84;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;2;0;0
1753561768810,00;1;GET characters;200;OK;Nataliia 1-85;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
1753561768811,00;2;GET character ID;200;OK;Nataliia 1-85;text;TRUE;;269;0;1;1;http://localhost:3001/character/1;2;0;0
1753561768814,00;2;POST create character;201;Created;Nataliia 1-85;text;TRUE;;279;224;1;1;http://localhost:3001/character;2;0;1
1753561768817,00;1;PUT change character;200;OK;Nataliia 1-85;text;TRUE;;270;222;1;1;http://localhost:3001/character/22;1;0;0
1753561768818,00;1;Delete character;200;OK;Nataliia 1-85;text;TRUE;;293;225;1;1;http://localhost:3001/character/22;1;0;0
1753561768821,00;1;GET characters;200;OK;Nataliia 1-86;text;TRUE;;1017;0;1;1;http://localhost:3001/characters;1;0;0
