timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1753562210198,00;7;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-452;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210197,00;8;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-449;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210199,00;6;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-453;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210197,00;8;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-446;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210201,00;4;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-455;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210201,00;4;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-454;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210202,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-456;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210202,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-457;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210192,00;12;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-416;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210181,00;23;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-381;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210191,00;13;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-441;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210197,00;7;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-448;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210192,00;12;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-405;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210191,00;13;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-444;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210188,00;16;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-426;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210188,00;16;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-428;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210187,00;17;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-386;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210189,00;15;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-432;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210184,00;20;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-304;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210187,00;17;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-402;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210184,00;20;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-397;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210184,00;20;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-311;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210183,00;20;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-430;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210180,00;23;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-410;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210179,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-295;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210180,00;23;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-382;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210173,00;30;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-389;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210179,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-413;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210179,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-388;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210178,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-390;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210178,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-319;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210177,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-294;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210178,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-391;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210177,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-297;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562209778,00;483;GET characters;200;OK;Nataliia 1-33;text;TRUE;;1338;0;475;475;http://localhost:3001/characters;483;0;0
1753562209777,00;484;GET character ID;200;OK;Nataliia 1-15;text;TRUE;;269;0;475;475;http://localhost:3001/character/1;484;0;0
1753562210177,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-299;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210176,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-302;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210177,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-306;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210172,00;27;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-292;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210172,00;28;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-300;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210172,00;28;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-301;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210173,00;27;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-387;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210172,00;27;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-385;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210172,00;27;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-411;text;FALSE;;1976;0;475;475;http://localhost:3001/characters;0;0;0
1753562210172,00;3;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-293;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210170,00;1;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-350;text;FALSE;;2631;0;468;468;http://localhost:3001/character/;0;0;1
1753562210071,00;192;GET character ID;200;OK;Nataliia 1-271;text;TRUE;;269;0;476;476;http://localhost:3001/character/1;192;0;0
1753562210170,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-327;text;FALSE;;2631;0;468;468;http://localhost:3001/character/;0;0;1
1753562209776,00;487;GET characters;200;OK;Nataliia 1-30;text;TRUE;;1338;0;476;476;http://localhost:3001/characters;487;0;0
1753562210216,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-307;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210217,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-322;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210219,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-474;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210216,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-321;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210221,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-475;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210215,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-323;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210216,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-315;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210219,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-472;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210219,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-473;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210218,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-471;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210215,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-470;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210215,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-469;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562210153,00;27;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-284;text;FALSE;;2631;0;468;468;http://localhost:3001/character;0;0;27
1753562210214,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-468;text;FALSE;;1976;0;477;477;http://localhost:3001/characters;0;0;0
1753562209781,00;484;GET character ID;200;OK;Nataliia 1-19;text;TRUE;;269;0;478;478;http://localhost:3001/character/1;484;0;0
1753562209779,00;486;GET characters;200;OK;Nataliia 1-34;text;TRUE;;1378;0;480;480;http://localhost:3001/characters;486;0;0
1753562210220,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-324;text;FALSE;;1976;0;481;481;http://localhost:3001/characters;0;0;0
1753562210211,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-303;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210214,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-467;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210187,00;18;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-400;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210211,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-465;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210213,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-466;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210206,00;4;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-459;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210209,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-464;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210180,00;26;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-369;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210208,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-460;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210208,00;3;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-462;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210208,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-461;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210208,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-463;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210206,00;4;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-458;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210180,00;26;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-409;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210181,00;25;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-380;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210182,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-308;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210181,00;25;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-392;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210182,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-309;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210182,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-394;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210184,00;22;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-312;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210183,00;23;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-317;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210152,00;115;GET characters;200;OK;Nataliia 1-407;text;TRUE;;1378;0;484;484;http://localhost:3001/characters;115;0;0
1753562210184,00;22;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-310;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210184,00;22;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-313;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210184,00;22;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-32;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210184,00;22;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-316;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210126,00;141;GET character ID;200;OK;Nataliia 1-358;text;TRUE;;269;0;484;484;http://localhost:3001/character/1;141;0;0
1753562210184,00;22;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-396;text;FALSE;;1976;0;484;484;http://localhost:3001/character/1;0;0;0
1753562210184,00;22;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-318;text;FALSE;;1976;0;484;484;http://localhost:3001/characters;0;0;0
1753562210185,00;21;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-296;text;FALSE;;1976;0;485;485;http://localhost:3001/character/1;0;0;0
1753562210184,00;22;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-320;text;FALSE;;1976;0;485;485;http://localhost:3001/characters;0;0;0
1753562210184,00;22;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-399;text;FALSE;;1976;0;485;485;http://localhost:3001/character/1;0;0;0
1753562210184,00;21;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-398;text;FALSE;;1976;0;485;485;http://localhost:3001/character/1;0;0;0
1753562210171,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-14;text;FALSE;;1976;0;490;490;http://localhost:3001/character/1;0;0;0
1753562209953,00;315;GET character ID;200;OK;Nataliia 1-31;text;TRUE;;269;0;490;490;http://localhost:3001/character/1;315;0;0
1753562210170,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-18;text;FALSE;;1976;0;490;490;http://localhost:3001/characters;0;0;0
1753562209784,00;485;GET character ID;200;OK;Nataliia 1-22;text;TRUE;;269;0;490;490;http://localhost:3001/character/1;485;0;0
1753562209776,00;492;POST create character;201;Created;Nataliia 1-7;text;TRUE;;279;224;490;490;http://localhost:3001/character;492;0;0
1753562210188,00;17;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-403;text;FALSE;;1976;0;497;497;http://localhost:3001/character/1;0;0;0
1753562210183,00;23;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-393;text;FALSE;;1976;0;506;506;http://localhost:3001/character/1;0;0;0
1753562210182,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-395;text;FALSE;;1976;0;506;506;http://localhost:3001/character/1;0;0;0
1753562210182,00;24;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-314;text;FALSE;;1976;0;506;506;http://localhost:3001/characters;0;0;0
1753562210177,00;28;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-347;text;FALSE;;2631;0;507;507;http://localhost:3001/character/;0;0;28
1753562210153,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-21;text;FALSE;;2631;0;493;493;http://localhost:3001/character;0;0;1
1753562210192,00;13;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-445;text;FALSE;;1976;0;515;515;http://localhost:3001/characters;0;0;0
1753562210179,00;24;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-383;text;FALSE;;1976;0;475;475;http://localhost:3001/character/1;0;0;0
1753562210185,00;20;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-401;text;FALSE;;1976;0;485;485;http://localhost:3001/character/1;0;0;0
1753562209784,00;504;GET characters;200;OK;Nataliia 1-38;text;TRUE;;1378;0;534;534;http://localhost:3001/characters;504;0;0
1753562209786,00;504;GET character ID;200;OK;Nataliia 1-23;text;TRUE;;269;0;536;536;http://localhost:3001/character/1;504;0;0
1753562210174,00;31;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-341;text;FALSE;;2631;0;537;537;http://localhost:3001/character/;0;0;31
1753562209786,00;506;GET characters;200;OK;Nataliia 1-41;text;TRUE;;1378;0;537;537;http://localhost:3001/characters;506;0;0
1753562210177,00;28;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-346;text;FALSE;;2631;0;538;538;http://localhost:3001/character/;0;0;28
1753562209786,00;509;GET characters;200;OK;Nataliia 1-40;text;TRUE;;1378;0;540;540;http://localhost:3001/characters;509;0;0
1753562210177,00;28;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-349;text;FALSE;;2631;0;540;540;http://localhost:3001/character/;0;0;28
1753562210175,00;30;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-367;text;FALSE;;2631;0;540;540;http://localhost:3001/character;0;0;30
1753562210186,00;20;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-351;text;FALSE;;2631;0;542;542;http://localhost:3001/character/;0;0;20
1753562210179,00;31;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-343;text;FALSE;;2631;0;542;542;http://localhost:3001/character/;0;0;31
1753562209787,00;510;GET character ID;200;OK;Nataliia 1-25;text;TRUE;;269;0;542;542;http://localhost:3001/character/1;510;0;0
1753562210181,00;29;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-338;text;FALSE;;2631;0;542;542;http://localhost:3001/character/;0;0;29
1753562210183,00;27;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-348;text;FALSE;;2631;0;543;543;http://localhost:3001/character/;0;0;27
1753562210186,00;24;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-352;text;FALSE;;2631;0;543;543;http://localhost:3001/character/;0;0;24
1753562210174,00;36;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-342;text;FALSE;;2631;0;543;543;http://localhost:3001/character/;0;0;36
1753562210187,00;22;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-361;text;FALSE;;2631;0;542;542;http://localhost:3001/character;0;0;21
1753562210187,00;23;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-345;text;FALSE;;2631;0;543;543;http://localhost:3001/character/;0;0;23
1753562210182,00;28;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-368;text;FALSE;;2631;0;543;543;http://localhost:3001/character;0;0;28
1753562210179,00;31;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-325;text;FALSE;;2631;0;544;544;http://localhost:3001/character/;0;0;31
1753562210180,00;30;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-359;text;FALSE;;2631;0;543;543;http://localhost:3001/character;0;0;30
1753562210186,00;24;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-287;text;FALSE;;2631;0;544;544;http://localhost:3001/character;0;0;24
